,nickname,created,review,title,author,voice
16,and,2019-09-29 19:45,,비뚤어진 집,애거서 크리스티,최승훈 외 6인
17,소다맛크로아상,2019-09-24 01:40,영화 보고와서 들으니 눈앞에 그려지는 것 같아서 좋아요. 영화랑 차이점 찾는 것도 재밌어요ㅋㅋ 영화가 추리극으로서의 긴장감은 적었지만 소피아를 꽤 현대적으로 잘 각색한 거였네요.,비뚤어진 집,애거서 크리스티,최승훈 외 6인
18,빠로레,2019-09-14 00:03,"대여했는데 영구소장 할걸 하고 조금 후회중입니다. 성우님 딕션 연기 강약조절 모두 다 훌륭하구요, 애거서 크리스티 작품이니 말할 필요도 없이 스토리도 탄탄하고 흥미롭게 진행됩니다. 책이랑 드라마를 정말 좋아하는데 눈수술 때문에 못보게되어 처음으로 이 서비스를 이용해보았는데 정말 즐김했어요!",비뚤어진 집,애거서 크리스티,최승훈 외 6인
19,겨울별장,2019-09-11 03:57,성우님들이 연기를 너무 잘해주셔서 원래도 좋아하는 작품이 더욱 더 빛나고 생동감 넘치게 다가옵니다! 너무 재밌게 잘 들었습니다~^^,비뚤어진 집,애거서 크리스티,최승훈 외 6인
0,천상천하유아독쫑,2020-11-19 09:46,책은한권인데 오디오북은 왜 나눠져있나요?? 제 1권은 있어요??,오은영의 화해 제2권,오은영,오은영
1,천상천하유아독쫑,2020-11-19 09:45,맨마지막 닫는글 7분49초부터 안들려요~!!!,오은영의 화해 제2권,오은영,오은영
2,오드리,2020-11-18 06:34,아이들은 이미 다 성장했지만나 자신을 되돌아 보게 되고 화해하게 되는 기회가 됩니다.선생님!감사합니다늘 건강하세요_()_,오은영의 화해 제2권,오은영,오은영
3,mars,2020-11-08 11:40,오은영 선생님. 고맙습니다.,오은영의 화해 제2권,오은영,오은영
4,목소리만현영,2020-08-11 16:33,소장으로 구매하길 너무 잘 한거같아요~~듣고 듣고 계속 들어도 좋을거 같아요~~너무 힐링이되네요~♡,오은영의 화해 제2권,오은영,오은영
5,제이니얌,2020-07-20 16:11,감사합니다... 첫 오디오북인데 너무 위로가 되네요 .. 아무도 저렇게 이야기해준 사람이 없었는데,오은영의 화해 제2권,오은영,오은영
6,pglr****,2020-05-13 10:55,너무너무 위로가 되네요. 너무 좋아서 구매했어요,오은영의 화해 제2권,오은영,오은영
0,뾰로롱,2020-07-26 23:58,너무 감사합니다 책 읽을 시간이 많지 않아 오디오북 듣는데 너무 읽어보고 싶었어요 선 듣구 후 책 읽을게요,짜라투스트라는 이렇게 말했다,F.W.니체,이재범 외 3인
1,읏짜,2020-02-26 08:36,어떻게요?,짜라투스트라는 이렇게 말했다,F.W.니체,이재범 외 3인
0,당근이,2020-06-26 01:03,듣기밖에 할 수없네요 ㅠ 텍스트도 같이 있으면 좋을텐데,군주론,니콜로 마키아벨리,인공지능성우 타입캐스트
1,ruri****,2020-06-23 20:59,목소리도 편안하고 좋네요 ^^,군주론,니콜로 마키아벨리,인공지능성우 타입캐스트
2,지으니,2020-06-20 12:26,목소리가 명확하고 듣기 딱 좋네요 좋습니당 ~!,군주론,니콜로 마키아벨리,인공지능성우 타입캐스트
0,끼끼까까꼬꼬꾸,2020-07-28 01:29,"요약본인거죠,?",살인자의 기억법,김영하,김영하
1,waw3****,2020-07-10 20:42,늘 읽고 싶었는데 이렇게 접해서 좋습니다. 묵묵히 길을 걸으며 들을 때 너무나 좋았습니다. 오디오 북으로 들으니 이제 책으로 또 읽고 싶어졌어요~ 영화도 있다고 들었지만 영화보다 제가 머릿속에 그리는 그 장면들을 다시 책으로 느껴보고 싶습니다. 작가님 목소리로 들을 수 있어서 너무 감사합니다!,살인자의 기억법,김영하,김영하
2,체리블러썸,2020-06-24 23:34,재밌고 스릴러 있습니다. 그래도 목소리도 편안 하고 좋아요 누르고 갈게요~.,살인자의 기억법,김영하,김영하
3,criheil,2020-06-17 18:18,...,살인자의 기억법,김영하,김영하
4,시엘,2020-02-10 21:43,작가님 목소리 너무잘어울려요!!ㅠㅠ,살인자의 기억법,김영하,김영하
5,오후네시,2020-02-10 21:28,흥미로운 책이었습니다.,살인자의 기억법,김영하,김영하
6,모카,2020-02-10 19:11,이렇게 다시 들으니 좋아요~~,살인자의 기억법,김영하,김영하
7,jaeh****,2019-09-24 02:42,끝까지 다 들었습니다 재밌어요~,살인자의 기억법,김영하,김영하
8,stry****,2019-09-23 18:02,작가가 직접 낭독하니 뭔가 작가의 뜻을 알듯모를듯...,살인자의 기억법,김영하,김영하
9,숑숑,2019-09-19 10:06,구매도 하고 다운로드도 받았는데 왜 오디오 재생권한이 없다고 메세지 나올까요,살인자의 기억법,김영하,김영하
10,리트머스,2019-07-25 18:37,와 목소리 너무 좋아요. 발음도 넘 좋고 이거 영화로만 봤은데 구독하고 싶어지네요!,살인자의 기억법,김영하,김영하
11,이스리,2019-07-17 02:34,왜자꾸끊기나요?,살인자의 기억법,김영하,김영하
12,덩이야놀자,2019-07-11 11:43,잘 들었습니다 ^^ 요즘 책 한권 읽기가 어찌나 힘든지요..아가랑 있는데 오디오로 책을 들을 수 있어 너무 좋았습니다 감사합니다,살인자의 기억법,김영하,김영하
13,sotk****,2019-07-11 11:10,대박이네요.너무 감사해요.책으로 읽었을때랑 또 다른 감동과  감정이 있네요.하루도 안되 책한권을 들었네요.다른일을 할때는 책을 읽지 못하는데 오디오는 다른일을 하다가도 들을 수 있어 너무 좋았습니다.,살인자의 기억법,김영하,김영하
14,지혜,2019-07-10 23:58,,살인자의 기억법,김영하,김영하
15,lake****,2019-07-10 23:27,작가님 목소리 몰입도 최고인것 같아요 ....~~^^,살인자의 기억법,김영하,김영하
16,콩여사,2019-07-10 21:58,,살인자의 기억법,김영하,김영하
17,뽀원사랑,2019-07-10 18:57,,살인자의 기억법,김영하,김영하
18,blossom,2019-07-10 18:01,그때까지 나를 추동한 힘은 어쩌구너쩌구 가 아니었다 아쉬움이었디?추동? 뭐지?!  살인에 관한것을 아주 감미로운 목소리로 읽어대서 제2 제3의 고유정 세상에 만들라고??? 네이바가 할짓거리가 없구나.이런거 할시간에 산둥지방 공장들 철퇴할 생각이나 해서 한국좀 살려내라~~~,살인자의 기억법,김영하,김영하
19,회전화살,2019-07-10 18:00,감사합니다,살인자의 기억법,김영하,김영하
0,dardenne,2020-10-16 22:49,매번 느끼지만 헤이스팅스는 참 매력적인 캐릭터인 듯,ABC 살인 사건,애거서 크리스티,임진응 외 7인
1,myte****,2020-09-19 23:35,중간중간에 나오는 외국어가 너무 웃겨요 ㅎㅎㅎㅎㅎ,ABC 살인 사건,애거서 크리스티,임진응 외 7인
2,우냐앙,2020-07-27 16:47,배경음악이 오리엔탈특급열차편보다 거슬리긴하네요....................,ABC 살인 사건,애거서 크리스티,임진응 외 7인
3,김은옥,2020-06-25 19:06,재밌었어요,ABC 살인 사건,애거서 크리스티,임진응 외 7인
4,리지,2019-12-03 01:56,너무 재밌어서 순식간에 다 들었습니다. 앞으로 나머지 에피소드도 들을 수 있어서 행복해요.ㅎㅎ,ABC 살인 사건,애거서 크리스티,임진응 외 7인
5,민경,2019-09-23 17:36,"와와 진짜 재밋어요! 성우님들 연기도 너무 좋고! 돈이 아깝지 않은 퀄리티에요~ 다른 시리즈도 다 구매할꺼에요! 고전인데도 스토리가 전혀 촌스럽지 않고, 역시 명작은 영원하네요~",ABC 살인 사건,애거서 크리스티,임진응 외 7인
6,sally,2019-08-08 22:09,마지막에 감동까지 주는 이런 명작을 듣게되어 기쁩니다 12권이나 올라와 있어서 너무 행복해요~,ABC 살인 사건,애거서 크리스티,임진응 외 7인
0,싱클레어,2020-10-03 00:16,예민예민한 사람이라 라디오 듣기 좀 힘들어서 오디오북 첫구매했습니다성우분이 낭독해주시니 편하게 잘 들었습니다귀가 정말 편하고 처음엔 집중하기 힘들었는데 점점 재미있더라구요꼭 읽고싶었던 책인데 목소리가 정말 잘어울려요감사합니다^^,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
1,모노케,2020-08-15 13:33,정말로 도움 많이 되요ㅠ 숙젠데 덕분에 금방 읽겠어요!!♡♡,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
2,블랙웰,2020-07-03 22:10,역시 윤동기 성우!,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
3,권지곰지,2020-06-26 07:49,저의 첫 오디오북이었어요~^^ 처음에 귀에 잘 안들어와서 다 못듣나 했는데 성우분 연기 너무 잘하시는것 같아요 ㅎ 덕분에 다 들을 수 있었네요 귀로 들어도 머릿속에서 장면도 잘그려지고 음악과는 다르게 아침에 집중력이 올라가는 느낌이에요 🙂책 내용이 궁금해서 사무실에서 살짝 들으면서 일도 할 수 있었어요너무 잘 들었습니다 저에게 새로운 습관을 주셨네요 😁,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
4,튼튼나윤맘,2020-05-13 20:05,편안하게 들으니 참 좋아요,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
5,그냥저냥,2020-05-13 20:00,전부터 읽어보고 싶던 책이였는데 이렇게 들으니까 좋네요. 성우님 목소리도 잘 어울리네요.,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
6,ran6****,2020-05-13 17:49,성우님 목소리 최고예요 ㅠ.ㅠ칼의노래때도 멋졌는데이번에도 정말 멋지네요오디오북에 최적화된 목소리라생각합니다,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
7,세피로트,2020-05-13 17:17,오래 들어도 전혀 부담되지 않게 편하게 잘 읽어주시네요.,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
8,개츠비,2020-05-13 16:27,오 좋다,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
9,GRACE,2020-05-13 14:05,지금의 세상과 여러가지로 비교해보게 되네요. 뭔가 전혀 낯설지 않은 느낌.,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
10,gm90****,2020-05-13 10:20,한국은 1984보단 멋진 신세계 인거 같네요...ㅜㅜ 중국은 둘다...(...),"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
11,꿀꿀이,2020-05-13 07:20,구입인가 소장인가 고민중입니다.민음사와 오디오클립 고맙습니다~♡,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
12,플로렌스,2020-05-13 01:25,전해지는 감동이 정말..... 와.....,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
13,mirabelle,2020-05-13 00:37,꺅 낭독자님 목소리 너무 좋아요ㅠㅠㅠㅠㅠㅠㅠ,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
14,리도1123,2020-05-12 16:07,목소리가 정말 잘 어울립니다. 과하지 않고 귀에 잘 들어와요^^,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
15,겨울별장,2020-04-23 09:39,성우님의 묵직한 저음과 멋진 타이틀콜 + 오프닝 음악과의 앙상블이 너무 멋지고 가슴까지 두근거리게 합니다.좋아하는 작품인데 멋지게 만들어주셔서 감사합니다.,"1984 (민음사 세계문학, 완독본)",조지 오웰,윤동기
0,지지엄마,2020-10-09 12:33,위로가되고 힘이 되슨 강연이네요감사합니다😊,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
1,다람,2020-10-08 21:03,아름다운 어른 오은영박사님 고맙습니다 사랑합니다💖,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
2,최재희,2020-10-08 16:24,내 얘기가 아닌 사례에서도 아이를 키우는 입장에서 많이 배우게 됩니다. 이전에 못참는 아이 욱하는 부모도 많이 도움 받고 또 읽고 나서는 잊고 지냈네요. 매번 배우고 반성하고 다시 잊고의 연속이지만 저에게 반성과 개선의 여지를 주셔서 정말 큰힘이 되어요. 오은영 선생님의 절절한 강연 많은 부모들에게 큰 힘이 된다는 거 꼭 알아주세요. 감사합니다.,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
3,tRee나무,2020-10-08 15:00,내 얘기도 아닌데 왜 눈물날까요 ^^;; 강사의 진정성이 전해져서 그랬나봐요. 전 부모도 아니지만 한 어른으로 와닿는 강의였어요.,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
4,천사쉐인사랑해,2020-10-08 14:58,"항상 매번 느끼지만...아 정말 닮고싶은 멘토 입니다근데...이 오디오특강은 왜 눈물이 나는걸까요?일하면서 듣는중인데...눈물참느라 애쓰는중입니다항상 감동입니다정말 오은영 강사님 너무 닮고 싶고,  제 우상입니다",오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
5,오뿡뎅,2020-10-08 13:21,눈물 나요,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
6,규민,2020-10-08 08:14,좋네요 강연까지,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
7,꽃을보듯너를본다,2020-09-16 18:56,,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
8,오,2020-02-09 04:57,"제 자신이 회피형이라는 걸 알고 해결방도를 찾다 펀드에 참여하게 되었습니다. 시간이 안 맞아 강연에 참석하지 못 한 게 아쉬울 정도로 울다 웃다 하네요... 집에 있어도 어딘가의 있을 것 같은 진짜 내 집을 가고 싶고 항상 허무한 마음이 있었던 원인을 이제야 찾은 것 같아요. 스스로 독립적이라 여기고 그렇게 되도록 컸지만 의존적 욕구가 있다는 것을 간과하고 있었나봐요. 부모와 나는 다른 개체라는 점, 마음에 새기고 두고 두고 듣겠습니다! 좋은 말씀 감사합니다.",오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
9,Doadnd,2020-01-23 18:34,특강 참석한 1인입니다. 현장에서 직접 들으니 감동이였는데 한 동안 또 잊고 지냈네요. 이렇게 오디오로 들으니 그 날의 감동이 다시 떠오릅니다. 다짐도 다시 하게 되고요. 멘탈이 흔들릴 때마다 챙겨 듣겠습니다. 박사님이 이 댓글을 보신다면 목소리만으로 제 삶의 나침반이 되어주심에 또 다시 감사드립니다.,오은영 <화해> 오프라인 특강 오디오풀버전,오은영,오은영
0,705동601호,2020-09-23 13:15,네이버에서 에이트 검색해서 오디오북이라고결제하고 들어왔더니 요약본이라니...영구 구입했는데 돈버렸네요...오디오북으로 들어와서 보니 요약본이라고되어 있는데 결제할 때 요약본이라고 확인팝업창 한번 띄워줘야지 모르고 구입해서몹시 기분 나쁩니다..,에이트 ,이지성,장병관
